review_date,handle,helpfulness_rating,review,sentiment,combined_text,cleaned_text,num_tokens
1-Apr-14,Pamela S Jordan-Wood,,"Previously had a Cuisinart coffee and hot water unit, which we had replaced 3 separate times due to failure.  This Hamilton Beach is perfect.  Would like it if a travel mug would fit better (according to my husband), but it's great.  Works every time.  The last cup is not bitter at all.  It's still pretty new, but I'm hopeful it will last a long time.  And NO MESS!",positive,"Previously had a Cuisinart coffee and hot water unit, which we had replaced 3 separate times due to failure.  This Hamilton Beach is perfect.  Would like it if a travel mug would fit better (according to my husband), but it's great.  Works every time.  The last cup is not bitter at all.  It's still pretty new, but I'm hopeful it will last a long time.  And NO MESS!",previously cuisinart coffee hot water unit replace separate time due failure hamilton beach perfect would like travel mug would fit good accord husband great work every time last cup bitter still pretty new hopeful last long time mess,38
26-Mar-13,MomofJ,2,We had an older version of the hamilton beach brewstation and loved it until it started leaking all over our counter. This updated version is 100 times better than the original! I love that you pour the water in the bottom instead of trying to get it in a small space in the top. I also love that I can brew iced coffee in it! I would highly suggest this coffee pot to anyone!,positive,We had an older version of the hamilton beach brewstation and loved it until it started leaking all over our counter. This updated version is 100 times better than the original! I love that you pour the water in the bottom instead of trying to get it in a small space in the top. I also love that I can brew iced coffee in it! I would highly suggest this coffee pot to anyone!,old version hamilton beach brewstation love start leak counter update version 100 time well original love pour water bottom instead try get small space top also love brew iced coffee would highly suggest coffee pot anyone,36
8-Apr-21,Diana Beck,,"Love the ""brew station "". Keeps my  coffee hot for the full 4 hours. I like my coffee strong,  just having "" colored water "" is not for me. The  ""bold "" selection is great at making strong coffee perfectly!",positive,"Love the ""brew station "". Keeps my  coffee hot for the full 4 hours. I like my coffee strong,  just having "" colored water "" is not for me. The  ""bold "" selection is great at making strong coffee perfectly!",love brew station keep coffee hot full hour like coffee strong color water bold selection great make strong coffee perfectly,20
5-Oct-14,eagle,,"After my old coffee maker broke I tried a fancy one that cost over $125 and it gowned the bean for you.. Had nothing but trouble with it , so I went back to the Hamilton Beach Brew station and it is just wonderful  for me. This coffee maker was a lot less and very happy with this one ,coffee in 10 minutes , display is easy to read, cleans up just fine.",positive,"After my old coffee maker broke I tried a fancy one that cost over $125 and it gowned the bean for you.. Had nothing but trouble with it , so I went back to the Hamilton Beach Brew station and it is just wonderful  for me. This coffee maker was a lot less and very happy with this one ,coffee in 10 minutes , display is easy to read, cleans up just fine.",old coffee maker break tried fancy one cost 125 gown bean nothing trouble go back hamilton beach brew station wonderful coffee maker lot less happy one coffee 10 minute display easy read clean fine,34
6-Feb-20,Sam Brinkley,,Best coffee maker have had easy do use easy to clean,positive,Best coffee maker have had easy do use easy to clean,best coffee maker easy use easy clean,7
17-Sep-20,Carlos Cabrera,,Buen vendedor y muy buen producto,positive,Buen vendedor y muy buen producto,buen vendedor muy buen producto,5
2-Jan-20,Terry L Clark,,"Back up coffee maker. The main reason we bought, internal carafe. Second coffee pods outrageous in price.",positive,"Back up coffee maker. The main reason we bought, internal carafe. Second coffee pods outrageous in price.",back coffee maker main reason buy internal carafe second coffee pod outrageous price,13
7-Jan-20,Linda Eisenbraun,,"Never  have the bitter taste from warming trays.  Have used this product for many years, and  love it!",positive,"Never  have the bitter taste from warming trays.  Have used this product for many years, and  love it!",never bitter taste warm tray use product many year love,10
17-Apr-16,B. Goin,,"Great coffee maker. We weren't sure how this system would work, but gave it a try. We like it a lot. Works great. Always hot coffee with no burnt taste after 4 hours... when it lasts that long. Try it, you'll like it.",positive,"Great coffee maker. We weren't sure how this system would work, but gave it a try. We like it a lot. Works great. Always hot coffee with no burnt taste after 4 hours... when it lasts that long. Try it, you'll like it.",great coffee maker sure system would work give try like lot work great always hot coffee burnt taste hour last long try like,23
4-Feb-10,Stefanie Kline,,This is the 3rd brewstation we have purchased and we love the fact that we can just get one cup at a time.  The coffee brews nicely and doesn't ever taste burnt or bitter even after being on for 4 hours.  The spout does need to be further out from the back as it does sometimes spill down the back...this is why I give it a 4 star and not a 5.  I am willing to put up with this becuase I love the rest of it!,positive,This is the 3rd brewstation we have purchased and we love the fact that we can just get one cup at a time.  The coffee brews nicely and doesn't ever taste burnt or bitter even after being on for 4 hours.  The spout does need to be further out from the back as it does sometimes spill down the back...this is why I give it a 4 star and not a 5.  I am willing to put up with this becuase I love the rest of it!,3rd brewstation purchase love fact get one cup time coffee brew nicely ever taste burnt bitter even hour spout need back sometimes spill back give star willing put becuase love rest,31
28-Aug-19,L. Gunter,,My favorite coffee pot,positive,My favorite coffee pot,favorite coffee pot,3
