Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Beyond Flavours,S Santhosh,It’s a worst service experience. Food was OK. They took 45mins to get veg pulav. Never seen a restaurant to take such time. Won’t visit again.,"1 Review , 1 Follower",5/5/2019 22:39,0,,negative,bad service experience food ok take 45mins get veg pulav never see restaurant take time visit
Beyond Flavours,Farheen Shaik,Waiters are not good enough and you will get items which you have not ordered. Overall a bad experience. Waiting time is more than expected...,1 Review,5/5/2019 22:10,0,,negative,waiter good enough get item order overall bad experience wait time expect
Beyond Flavours,Abhijit Banerjee,"Awesome food, very good ambience, centrally located, ample parking....coordination between serving boys / service has scope for improvement, boys very courteous though. Not sure why the bar was closed on a Saturday evening....Overall good experience & extremely value for money....will visit again!","18 Reviews , 10 Followers",5/5/2019 14:24,0,,positive,awesome food good ambience centrally locate ample park coordination serve boys service scope improvement boy courteous though sure bar close saturday even overall good experience extremely value money visit
Beyond Flavours,Kailash Sain,"I really enjoyed the follows....
The entrance, the music, lighting, seating arrangement, decorations everything is just awsome. The food and the best service enhance the flavour of the restaurant. I realy recommend this restaurant...",1 Review,5/3/2019 20:10,0,,positive,really enjoy follow entrance music light seat arrangement decoration everything awsome food best service enhance flavour restaurant realy recommend restaurant
Beyond Flavours,KAILASH SAIN,"I came first time in this restaurant.
The entrance, the music, lighting, seating arrangement, decorations everything is just awsome. The food and the best service enhance the flavour of the restaurant.",1 Review,5/3/2019 20:06,0,,positive,come first time restaurant entrance music light seat arrangement decoration everything awsome food best service enhance flavour restaurant
Beyond Flavours,Yaswanth Chowdary,"Pathetic and horrible experience
Ambience and hospitality 1
Food 1
chairs and tables were broken food is cold and tasteless
Buffet arrangement is not good could be a bit more spacious","4 Reviews , 56 Followers",5/3/2019 11:40,0,,negative,pathetic horrible experience ambience hospitality food chair table break food cold tasteless buffet arrangement good could bit spacious
Beyond Flavours,Aditya,Ahmed was serving us. Polite and very cooperative staff..Amazing food and Ambience..Veg gilaffi Kabab and Lasgna was a must try..Loved overall experience....,"4 Reviews , 46 Followers",5/2/2019 23:28,1,,positive,ahmed serve u polite cooperative staff amaze food ambience veg gilaffi kabab lasgna must try love overall experience
Paradise,Subodh Deshmukh,Paradise Biryani is really good service also good staff friendly ambiance nice I had chicken Biryani and mutton Biryani both are good thank you,"1 Review , 1 Follower",5/25/2019 16:50,0,,positive,paradise biryani really good service also good staff friendly ambiance nice chicken biryani mutton biryani good thank
Paradise,BIBHU BHUSHAN SINHA,"Chiken biryani is very good and
Spcal chiken cary is very good and testy food
And
So enjoy the food and
Next time visiting again with my family and friends","1 Review , 1 Follower",5/25/2019 16:33,0,,positive,chiken biryani good spcal chiken cary good testy food enjoy food next time visit family friend
Paradise,Behara Venkatasiva,"Very good hospitality,good ambiance and very good food ,v good facility of packing biriyani to long distances good place to visit mainly for Hyderabad biriyani","1 Review , 1 Follower",5/25/2019 16:20,0,,positive,good hospitality good ambiance good food good facility pack biriyani long distance good place visit mainly hyderabad biriyani
Paradise,Veera Babu,"Good Food and Tasty, better to have music while having food, better have quick response...and everything other than these are good. And good environment","1 Review , 2 Followers",5/25/2019 15:02,0,,positive,good food tasty better music food well quick response everything good good environment
Paradise,KADIYAM MOUNIKA,Goodtaste...ever.... paradise makes magic.chefs will gladly prepare it the way u prefer. They are nice to serve everyone...this is the world best biryani.,1 Review,5/25/2019 14:58,0,,positive,goodtaste ever paradise make magic chef gladly prepare way prefer nice serve everyone world best biryani
Paradise,Chaitu Gowd,Food quality is good..but some.takes more time when the food arrives.but food taste was too good..staff was good..perfect for family for lunch or dinner...enjoy,1 Review,5/25/2019 14:56,0,,positive,food quality good take time food arrives food taste good staff good perfect family lunch dinner enjoy
Paradise,Sk Saleem,"Tasty food with good service , enjoyed a lot at paradise, quick response from the providers , fast delivery,tasty food ,good place ,good for economic people",1 Review,5/25/2019 14:54,0,,positive,tasty food good service enjoy lot paradise quick response provider fast delivery tasty food good place good economic people
Paradise,Shiva Boddu,Ordered one chicken and one mutton biryani and it was very good. Paradise is definitly a great restaurant for biryani. Restaurant ambinence is good along with quick service.,1 Review,5/25/2019 14:32,0,,positive,order one chicken one mutton biryani good paradise definitly great restaurant biryani restaurant ambinence good along quick service
Paradise,Sandeep Kiran,"Always the best , my all time favorite food, biryani ka baap , every time I visit I feel something special, I almost visited 20 times , simply the best","1 Review , 13 Followers",5/25/2019 13:25,0,,positive,always best time favorite food biryani ka baap every time visit feel something special almost visit 20 time simply best
Paradise,Sumanvarma984975,Good taste and love to visit again ...... With my family and friends... Hopefully enjoyed the taste of biryani.... And make this happens every time,"1 Review , 1 Follower",5/25/2019 13:02,0,,positive,good taste love visit family friend hopefully enjoy taste biryani make happen every time
Paradise,Murli Aadepu,"As usual the food is always good - world famous biryani.
I love to eat Paradise Biryani where ever i am.
Service n Ambiance are also very good.",1 Review,5/24/2019 22:36,0,,positive,usual food always good world famous biryani love eat paradise biryani ever service ambiance also good
Paradise,SAI KARTHIK BURANPUR,"We ordered tandoori chicken as starters that's very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani, egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection","1 Review , 1 Follower",5/24/2019 22:20,0,,positive,order tandoori chicken starter tasty light butter naan mutton masala main course order chicken biryani egg mutton biryani tasty light mutton piecs cook perfection
Paradise,M.S. VELAN,"Very fri approach and services, especially by Shri Krishan. Very excellent service rendered. Dishes are very tasty. Like to visit again and will recommend to friends.","1 Review , 1 Follower",5/24/2019 22:15,0,,positive,fri approach service especially shri krishan excellent service render dish tasty like visit recommend friend
Paradise,Moulika Reddy,"Order: drumsticks and chicken biryani

Just awesome taste and good service

5* rating

Good response from service boys and good serving

Good seating","1 Review , 2 Followers",5/24/2019 21:39,0,,positive,order drumstick chicken biryani awesome taste good service rating good response service boy good serving good seating
