Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
eat.fit,Sravani,very less quantity and food taste also not gud,"1 Review , 1 Follower",5/3/2019 22:00,0,,negative,less quantity food taste also gud
eat.fit,Sameer.khode,"they don't deliver your food. They charge for food but may deliver only half of the order. and when contacte Zomato tell you that Restaurant no. is switched off. Strange, are they in food delivery busines or this is something else? beware","1 Review , 2 Followers",4/25/2019 21:08,0,,negative,deliver food charge food may deliver half order contacte zomato tell restaurant switch strange food delivery busines something else beware
eat.fit,Bishay Bishesh,I ordered lunch from here and it took them 1 hr 45 minutes to prepare the food and then another 15 minutes for Zomato to deliver. Zomato was apologetic and gave some credits but I am never going to order from this restaurant. Also the food was below average. I ordered Tofu Keema roll.,"6 Reviews , 1 Follower",4/25/2019 18:35,0,,negative,order lunch take hr 45 minute prepare food another 15 minute zomato deliver zomato apologetic give credit never go order restaurant also food average order tofu keema roll
eat.fit,Hussain Abbas,Ordered a Wok tossed millets a few months back and had a major stomach upset. The quality of food seemed really bad that time. Although I tried reaching out to Zomato customer care quite a few times they ended conversations saying someone from eat.fit team will get back. Till date I haven't received any response from either Zomato or Eat.fit,"166 Reviews , 252 Followers",4/22/2019 16:07,0,,negative,order wok toss millet month back major stomach upset quality food seem really bad time although tried reach zomato customer care quite time end conversation say someone eat fit team get back till date receive response either zomato eat fit
eat.fit,Riki Das,Hey Guys!! I ordered Chicken biryani from eat fit and i must say this wasn't a good experience at all...The only plus point can be given for good packaging. But packaging doesn't count as we pay for good food. The biryani didn't even taste like a biryani. It was more like fried rice with chicken dumped. 😣 Had a very bad experience...,5 Reviews,4/21/2019 12:31,0,,negative,hey guy order chicken biryani eat fit must say good experience plus point give good packaging packaging count pay good food biryani even taste like biryani like fried rice chicken dump bad experience
eat.fit,Vishwanth Reddy,"Why on earth would someone charge 185 rs for 3 regular sized thin chapathis and a bowl of chicken curry. Unless the buyers are fools.
Terrible pricing and quantity for the money.
2 stars just for decent taste of curry.
All those mentions of calories and stylish packaging are unnecessary if you can’t have sufficient food inside.
Oh boy, will never try 🙏🏻🙏🏻

Btw, the dish name is chefs special nonveg thali 😂","23 Reviews , 14 Followers",4/16/2019 16:10,0,,negative,earth would someone charge 185 r regular size thin chapathis bowl chicken curry unless buyer fools terrible pricing quantity money star decent taste curry mention calorie stylish packaging unnecessary sufficient food inside oh boy never try btw dish name chefs special nonveg thali
eat.fit,Navya,Worst food ..... I would never order from this again... I ordered lucknowi biryani .... That turned out bullshittt.... It looked like timato chutney rice ....,1 Review,4/15/2019 13:53,0,,negative,bad food would never order ordered lucknowi biryani turn bullshittt look like timato chutney rice
eat.fit,Afreen Jahan,Ordered bread omelette with roast potato wedges and it failed to impress me. By bread omelette I was expecting bread wrapped with omelette but it was separate. Omelette tasted good. Bread was plain and hard. There were only two normal/medium sized roasted potato wedges. It tasted ok. Along with wedges were two chunks of roasted potato. English style and all is good but it is important to know how people eat a particular vegetable in a region. Neither one likes to chew a whole tomato nor one is capable of gulping it down. This was a major let down. There was rajma type curry which tasted ok. This whole dish was out of the way.,"60 Reviews , 16 Followers",4/8/2019 21:58,7,,negative,order bread omelette roast potato wedge fail impress bread omelette expect bread wrap omelette separate omelette taste good bread plain hard two normal medium size roast potato wedge taste ok along wedge two chunk roasted potato english style good important know people eat particular vegetable region neither one like chew whole tomato one capable gulp major let rajma type curry taste ok whole dish way
eat.fit,Swathi Y P B,Delivery boy was reluctant to the deliver the order and was unable to navigate the maps. He reached to different location and when I was trying to navigate him he said he don’t know the address which was mentioned,"1 Review , 4 Followers",4/8/2019 19:50,0,,negative,delivery boy reluctant deliver order unable navigate map reach different location try navigate say know address mention
eat.fit,Vaishali,I ordered from this place from Zomato. The amount of food was almost negligible but the price was extorbitant. I ordered anti oxidant kick and potato flakes. The juice was ordinary and hardly 150ml. The potato flakes nothing more than normal Haldiram mixture. I am definitely not ordering next time.,"23 Reviews , 26 Followers",4/6/2019 19:05,1,,negative,order place zomato amount food almost negligible price extorbitant ordered anti oxidant kick potato flake juice ordinary hardly 150ml potato flake nothing normal haldiram mixture definitely order next time
eat.fit,NayanNanda,"Food quality and quantity is not up to mark. A family pack of chicken biriyani comes with 430 RS and it contains only 2 pretty small pieces and rice relatively very less. No raita or salan given. Not at all worth for money.
Quality is also not very good, didn't feel anything great about , worst place to order food. Sorry however that's the reality.. Thanks.",3 Reviews,3/31/2019 21:50,0,,negative,food quality quantity mark family pack chicken biriyani come 430 r contain pretty small piece rice relatively less raita salan give worth money quality also good feel anything great bad place order food sorry however reality thanks
eat.fit,Nalini,"I found a small wooden stick in the tofu keema wrap I ordered from eat.fit. Apparently, not so hygenic and healthy as they claim themselves to be!",3 Reviews,3/31/2019 12:43,0,,negative,find small wooden stick tofu keema wrap order eat fit apparently hygenic healthy claim
eat.fit,Sravanthi,I had ordered veg pulav and egg masala bowl no egg and no taste pulav have no vegetables even restaurant took 1 hour to give it to the delivery boy this is ridiculous 🤬🤬,2 Reviews,3/30/2019 16:26,1,,negative,order veg pulav egg masala bowl egg taste pulav vegetable even restaurant take hour give delivery boy ridiculous
eat.fit,Mona,"Have ordered from here multiple times but today the food wasn't up to standards. Ordered 'Chef's Special Combo for 2'. The salad and raita smelled bad. Weren't fresh. Had to throw them away. You folks have made a name, stick to its standards.","3 Reviews , 4 Followers",3/28/2019 14:12,0,,negative,order multiple time today food standard order chef special combo salad raita smell bad fresh throw away folk make name stick standard
